Confirmed cases,Country/Territory/Area,Days since last reported case,Total cases with possible or confirmed transmission In reporting country,Total cases with possible or confirmed transmission Outside reporting country and outside China,Total cases with possible or confirmed transmission outside of China,Total cases with site of transmission under investigation,Total cases with travel history to China,Total deaths,Transmission classification,report date
103321.0,United States of America,0.0,,,,,,1668.0,Local transmission,2020-03-29
4757.0,Canada,0.0,,,,,,55.0,Local transmission,2020-03-29
3417.0,Brazil,0.0,,,,,,92.0,Local transmission,2020-03-29
1909.0,Chile,0.0,,,,,,6.0,Local transmission,2020-03-29
1823.0,Ecuador,0.0,,,,,,48.0,Local transmission,2020-03-29
786.0,Panama,0.0,,,,,,14.0,Local transmission,2020-03-29
717.0,Mexico,0.0,,,,,,12.0,Local transmission,2020-03-29
690.0,Argentina,0.0,,,,,,17.0,Local transmission,2020-03-29
635.0,Peru,0.0,,,,,,11.0,Local transmission,2020-03-29
581.0,Dominican Republic,1.0,,,,,,20.0,Local transmission,2020-03-29
539.0,Colombia,0.0,,,,,,6.0,Local transmission,2020-03-29
274.0,Uruguay,0.0,,,,,,0.0,Local transmission,2020-03-29
263.0,Costa Rica,0.0,,,,,,2.0,Local transmission,2020-03-29
119.0,Cuba,0.0,,,,,,3.0,Local transmission,2020-03-29
113.0,Venezuela,0.0,,,,,,2.0,Local transmission,2020-03-29
74.0,Bolivia,0.0,,,,,,0.0,Local transmission,2020-03-29
74.0,Trinidad and Tobago,0.0,,,,,,2.0,Local transmission,2020-03-29
67.0,Honduras,1.0,,,,,,1.0,Local transmission,2020-03-29
56.0,Paraguay,0.0,,,,,,3.0,Local transmission,2020-03-29
32.0,Guatemala,0.0,,,,,,1.0,Local transmission,2020-03-29
30.0,Jamaica,0.0,,,,,,1.0,Local transmission,2020-03-29
24.0,Barbados,1.0,,,,,,0.0,Local transmission,2020-03-29
19.0,El Salvador,0.0,,,,,,0.0,Local transmission,2020-03-29
11.0,Dominica,2.0,,,,,,0.0,Local transmission,2020-03-29
10.0,Bahamas,0.0,,,,,,0.0,Local transmission,2020-03-29
8.0,Haiti,3.0,,,,,,0.0,Imported cases only,2020-03-29
8.0,Suriname,1.0,,,,,,0.0,Imported cases only,2020-03-29
7.0,Antigua and Barbuda,1.0,,,,,,0.0,Imported cases only,2020-03-29
7.0,Grenada,2.0,,,,,,0.0,Local transmission,2020-03-29
5.0,Guyana,10.0,,,,,,1.0,Local transmission,2020-03-29
4.0,Nicaragua,0.0,,,,,,1.0,Imported cases only,2020-03-29
3.0,Saint Lucia,5.0,,,,,,0.0,Imported cases only,2020-03-29
2.0,Belize,3.0,,,,,,0.0,Local transmission,2020-03-29
2.0,Saint Kitts and Nevis,3.0,,,,,,0.0,Imported cases only,2020-03-29
1.0,Saint Vincent and the Grenadines,16.0,,,,,,0.0,Imported cases only,2020-03-29
96.0,Guadeloupe,1.0,,,,,,2.0,Imported cases only,2020-03-29
93.0,Martinique,1.0,,,,,,1.0,Imported cases only,2020-03-29
64.0,Puerto Rico,2.0,,,,,,2.0,Imported cases only,2020-03-29
46.0,Aruba,0.0,,,,,,0.0,Local transmission,2020-03-29
31.0,French Guiana,1.0,,,,,,0.0,Local transmission,2020-03-29
17.0,Bermuda,0.0,,,,,,0.0,Local transmission,2020-03-29
17.0,United States Virgin Islands,5.0,,,,,,0.0,Imported cases only,2020-03-29
6.0,Saint Martin,1.0,,,,,,0.0,Under investigation,2020-03-29
8.0,Cayman Islands,3.0,,,,,,1.0,Imported cases only,2020-03-29
7.0,Curaçao,2.0,,,,,,1.0,Imported cases only,2020-03-29
5.0,Montserrat,1.0,,,,,,0.0,Imported cases only,2020-03-29
5.0,Saint Barthélemy,1.0,,,,,,0.0,Under investigation,2020-03-29
3.0,Sint Maarten,1.0,,,,,,0.0,Imported cases only,2020-03-29
2.0,Anguilla,2.0,,,,,,0.0,Local transmission,2020-03-29
2.0,British Virgin Islands,2.0,,,,,,0.0,Imported cases only,2020-03-29
2.0,Turks and Caicos Islands,2.0,,,,,,0.0,Imported cases only,2020-03-29
1187.0,South Africa,0.0,,,,,,1.0,Local transmission,2020-03-29
409.0,Algeria,0.0,,,,,,26.0,Local transmission,2020-03-29
146.0,Burkina Faso,3.0,,,,,,3.0,Local transmission,2020-03-29
140.0,Côte d'Ivoire,0.0,,,,,,0.0,Local transmission,2020-03-29
137.0,Ghana,1.0,,,,,,4.0,Local transmission,2020-03-29
119.0,Senegal,1.0,,,,,,0.0,Local transmission,2020-03-29
102.0,Mauritius,0.0,,,,,,2.0,Local transmission,2020-03-29
91.0,Cameroon,0.0,,,,,,2.0,Local transmission,2020-03-29
68.0,Democratic Republic of the Congo,0.0,,,,,,6.0,Local transmission,2020-03-29
65.0,Nigeria,2.0,,,,,,1.0,Local transmission,2020-03-29
60.0,Rwanda,0.0,,,,,,0.0,Local transmission,2020-03-29
28.0,Togo,0.0,,,,,,0.0,Imported cases only,2020-03-29
26.0,Madagascar,1.0,,,,,,0.0,Imported cases only,2020-03-29
25.0,Kenya,4.0,,,,,,1.0,Local transmission,2020-03-29
19.0,Congo,1.0,,,,,,0.0,Imported cases only,2020-03-29
18.0,Mali,0.0,,,,,,0.0,Local transmission,2020-03-29
16.0,Ethiopia,1.0,,,,,,0.0,Imported cases only,2020-03-29
16.0,Zambia,0.0,,,,,,0.0,Local transmission,2020-03-29
14.0,Uganda,3.0,,,,,,0.0,Imported cases only,2020-03-29
14.0,United Republic of Tanzania,0.0,,,,,,0.0,Under investigation,2020-03-29
10.0,Niger,2.0,,,,,,1.0,Local transmission,2020-03-29
9.0,Eswatini,1.0,,,,,,0.0,Imported cases only,2020-03-29
8.0,Guinea,1.0,,,,,,0.0,Imported cases only,2020-03-29
8.0,Mozambique,0.0,,,,,,0.0,Local transmission,2020-03-29
8.0,Namibia,2.0,,,,,,0.0,Imported cases only,2020-03-29
7.0,Gabon,1.0,,,,,,1.0,Imported cases only,2020-03-29
7.0,Seychelles,7.0,,,,,,0.0,Imported cases only,2020-03-29
6.0,Benin,2.0,,,,,,0.0,Imported cases only,2020-03-29
6.0,Central African Republic,1.0,,,,,,0.0,Imported cases only,2020-03-29
6.0,Equatorial Guinea,7.0,,,,,,0.0,Imported cases only,2020-03-29
6.0,Eritrea,2.0,,,,,,0.0,Imported cases only,2020-03-29
5.0,Cabo Verde,1.0,,,,,,1.0,Imported cases only,2020-03-29
5.0,Chad,2.0,,,,,,0.0,Imported cases only,2020-03-29
5.0,Mauritania,0.0,,,,,,0.0,Imported cases only,2020-03-29
5.0,Zimbabwe,1.0,,,,,,1.0,Local transmission,2020-03-29
3.0,Gambia,0.0,,,,,,1.0,Imported cases only,2020-03-29
3.0,Liberia,7.0,,,,,,0.0,Local transmission,2020-03-29
2.0,Angola,7.0,,,,,,0.0,Imported cases only,2020-03-29
2.0,Guinea-Bissau,3.0,,,,,,0.0,Imported cases only,2020-03-29
143.0,Réunion,0.0,,,,,,0.0,Local transmission,2020-03-29
50.0,Mayotte,2.0,,,,,,0.0,Local transmission,2020-03-29
712.0,International conveyance (Japan),13.0,,,,,,7.0,Local transmission,2020-03-29
37.0,Macau,,,,,,,0.0,,2020-03-29
298.0,Taiwan,,,,,,,2.0,,2020-03-29
641.0,Hong Kong,,,,,,,4.0,,2020-03-29
634813.0,Total,,,,,,,29891.0,,2020-03-29
81421.0,China,0.0,,,,,,3301.0,Local transmission,2020-03-30
9661.0,Republic of Korea,0.0,,,,,,158.0,Local transmission,2020-03-30
3966.0,Australia,1.0,,,,,,16.0,Local transmission,2020-03-30
2470.0,Malaysia,0.0,,,,,,34.0,Local transmission,2020-03-30
1866.0,Japan,0.0,,,,,,54.0,Local transmission,2020-03-30
1418.0,Philippines,0.0,,,,,,71.0,Local transmission,2020-03-30
844.0,Singapore,0.0,,,,,,3.0,Local transmission,2020-03-30
552.0,New Zealand,0.0,,,,,,1.0,Local transmission,2020-03-30
188.0,Viet Nam,0.0,,,,,,0.0,Local transmission,2020-03-30
126.0,Brunei Darussalam,0.0,,,,,,1.0,Local transmission,2020-03-30
103.0,Cambodia,0.0,,,,,,0.0,Local transmission,2020-03-30
12.0,Mongolia,2.0,,,,,,0.0,Imported cases only,2020-03-30
8.0,Lao People's Democratic Republic,0.0,,,,,,0.0,Local transmission,2020-03-30
5.0,Fiji,4.0,,,,,,0.0,Local transmission,2020-03-30
1.0,Papua New Guinea,9.0,,,,,,0.0,Imported cases only,2020-03-30
56.0,Guam,1.0,,,,,,1.0,Local transmission,2020-03-30
35.0,French Polynesia,0.0,,,,,,0.0,Local transmission,2020-03-30
15.0,New Caledonia,2.0,,,,,,0.0,Local transmission,2020-03-30
2.0,Northern Mariana Islands,1.0,,,,,,0.0,Under investigation,2020-03-30
97689.0,Italy,0.0,,,,,,10781.0,Local transmission,2020-03-30
78797.0,Spain,0.0,,,,,,6528.0,Local transmission,2020-03-30
57298.0,Germany,0.0,,,,,,455.0,Local transmission,2020-03-30
39642.0,France,0.0,,,,,,2602.0,Local transmission,2020-03-30
19526.0,United Kingdom,0.0,,,,,,1228.0,Local transmission,2020-03-30
14274.0,Switzerland,0.0,,,,,,257.0,Local transmission,2020-03-30
10866.0,Netherlands,0.0,,,,,,771.0,Local transmission,2020-03-30
10836.0,Belgium,0.0,,,,,,431.0,Local transmission,2020-03-30
9271.0,Turkey,0.0,,,,,,131.0,Local transmission,2020-03-30
8813.0,Austria,0.0,,,,,,86.0,Local transmission,2020-03-30
5962.0,Portugal,0.0,,,,,,119.0,Local transmission,2020-03-30
4247.0,Israel,0.0,,,,,,15.0,Local transmission,2020-03-30
4102.0,Norway,0.0,,,,,,22.0,Local transmission,2020-03-30
3700.0,Sweden,0.0,,,,,,110.0,Local transmission,2020-03-30
2829.0,Czechia,0.0,,,,,,16.0,Local transmission,2020-03-30
2615.0,Ireland,0.0,,,,,,46.0,Local transmission,2020-03-30
2395.0,Denmark,0.0,,,,,,72.0,Local transmission,2020-03-30
1950.0,Luxembourg,0.0,,,,,,21.0,Local transmission,2020-03-30
1862.0,Poland,0.0,,,,,,22.0,Local transmission,2020-03-30
1760.0,Romania,0.0,,,,,,40.0,Local transmission,2020-03-30
1534.0,Russian Federation,1.0,,,,,,10.0,Local transmission,2020-03-30
1218.0,Finland,1.0,,,,,,11.0,Local transmission,2020-03-30
1156.0,Greece,0.0,,,,,,38.0,Local transmission,2020-03-30
1020.0,Iceland,0.0,,,,,,2.0,Local transmission,2020-03-30
741.0,Serbia,0.0,,,,,,13.0,Local transmission,2020-03-30
730.0,Slovenia,0.0,,,,,,11.0,Local transmission,2020-03-30
713.0,Croatia,0.0,,,,,,6.0,Local transmission,2020-03-30
679.0,Estonia,0.0,,,,,,3.0,Local transmission,2020-03-30
484.0,Lithuania,0.0,,,,,,7.0,Local transmission,2020-03-30
482.0,Armenia,0.0,,,,,,3.0,Local transmission,2020-03-30
480.0,Ukraine,0.0,,,,,,11.0,Local transmission,2020-03-30
447.0,Hungary,0.0,,,,,,15.0,Local transmission,2020-03-30
376.0,Latvia,0.0,,,,,,0.0,Local transmission,2020-03-30
346.0,Bulgaria,0.0,,,,,,8.0,Local transmission,2020-03-30
341.0,Andorra,0.0,,,,,,6.0,Local transmission,2020-03-30
336.0,Slovakia,0.0,,,,,,0.0,Local transmission,2020-03-30
325.0,Bosnia and Herzegovina,0.0,,,,,,6.0,Local transmission,2020-03-30
294.0,Kazakhstan,0.0,,,,,,1.0,Under investigation,2020-03-30
263.0,Republic of Moldova,0.0,,,,,,2.0,Local transmission,2020-03-30
259.0,North Macedonia,0.0,,,,,,6.0,Local transmission,2020-03-30
229.0,San Marino,0.0,,,,,,24.0,Local transmission,2020-03-30
223.0,Albania,0.0,,,,,,10.0,Local transmission,2020-03-30
214.0,Cyprus,0.0,,,,,,6.0,Local transmission,2020-03-30
190.0,Azerbaijan,0.0,,,,,,4.0,Local transmission,2020-03-30
151.0,Malta,0.0,,,,,,0.0,Local transmission,2020-03-30
145.0,Uzbekistan,0.0,,,,,,2.0,Local transmission,2020-03-30
98.0,Georgia,0.0,,,,,,0.0,Local transmission,2020-03-30
152.0,Belarus,0.0,,,,,,0.0,Local transmission,2020-03-30
85.0,Montenegro,0.0,,,,,,1.0,Local transmission,2020-03-30
84.0,Kyrgyzstan,1.0,,,,,,0.0,Local transmission,2020-03-30
62.0,Liechtenstein,0.0,,,,,,0.0,Under investigation,2020-03-30
46.0,Monaco,0.0,,,,,,0.0,Local transmission,2020-03-30
6.0,Holy See,0.0,,,,,,0.0,Under investigation,2020-03-30
159.0,Faroe Islands,0.0,,,,,,0.0,Local transmission,2020-03-30
94.0,Kosovo,0.0,,,,,,1.0,Local transmission,2020-03-30
65.0,Gibraltar,0.0,,,,,,0.0,Local transmission,2020-03-30
63.0,Jersey,0.0,,,,,,2.0,Local transmission,2020-03-30
42.0,Isle of Man,0.0,,,,,,0.0,Local transmission,2020-03-30
39.0,Guernsey,1.0,,,,,,0.0,Local transmission,2020-03-30
10.0,Greenland,1.0,,,,,,0.0,Under investigation,2020-03-30
1524.0,Thailand,0.0,,,,,,9.0,Local transmission,2020-03-30
1285.0,Indonesia,0.0,,,,,,114.0,Local transmission,2020-03-30
1071.0,India,0.0,,,,,,29.0,Local transmission,2020-03-30
120.0,Sri Lanka,0.0,,,,,,1.0,Local transmission,2020-03-30
49.0,Bangladesh,0.0,,,,,,5.0,Local transmission,2020-03-30
17.0,Maldives,0.0,,,,,,0.0,Local transmission,2020-03-30
8.0,Myanmar,1.0,,,,,,0.0,Local transmission,2020-03-30
5.0,Nepal,1.0,,,,,,0.0,Imported cases only,2020-03-30
4.0,Bhutan,0.0,,,,,,0.0,Imported cases only,2020-03-30
1.0,Timor-Leste,9.0,,,,,,0.0,Under investigation,2020-03-30
38309.0,Iran,0.0,,,,,,2640.0,Local transmission,2020-03-30
1625.0,Pakistan,0.0,,,,,,18.0,Local transmission,2020-03-30
1299.0,Saudi Arabia,0.0,,,,,,8.0,Local transmission,2020-03-30
634.0,Qatar,0.0,,,,,,2.0,Local transmission,2020-03-30
609.0,Egypt,0.0,,,,,,40.0,Local transmission,2020-03-30
570.0,United Arab Emirates,0.0,,,,,,3.0,Local transmission,2020-03-30
547.0,Iraq,0.0,,,,,,42.0,Local transmission,2020-03-30
516.0,Morocco,0.0,,,,,,27.0,Local transmission,2020-03-30
515.0,Bahrain,0.0,,,,,,4.0,Local transmission,2020-03-30
438.0,Lebanon,0.0,,,,,,10.0,Local transmission,2020-03-30
312.0,Tunisia,0.0,,,,,,8.0,Local transmission,2020-03-30
259.0,Jordan,0.0,,,,,,3.0,Local transmission,2020-03-30
255.0,Kuwait,0.0,,,,,,0.0,Local transmission,2020-03-30
167.0,Oman,1.0,,,,,,0.0,Local transmission,2020-03-30
114.0,Afghanistan,1.0,,,,,,4.0,Local transmission,2020-03-30
19.0,Djibouti,0.0,,,,,,0.0,Local transmission,2020-03-30
9.0,Syrian Arab Republic,0.0,,,,,,1.0,Imported cases only,2020-03-30
8.0,Libya,0.0,,,,,,0.0,Local transmission,2020-03-30
6.0,Sudan,0.0,,,,,,2.0,Imported cases only,2020-03-30
3.0,Somalia,3.0,,,,,,0.0,Imported cases only,2020-03-30
115.0,Occupied Palestinian Territory,0.0,,,,,,1.0,Local transmission,2020-03-30
122653.0,United States of America,0.0,,,,,,2112.0,Local transmission,2020-03-30
5655.0,Canada,0.0,,,,,,61.0,Local transmission,2020-03-30
3904.0,Brazil,0.0,,,,,,114.0,Local transmission,2020-03-30
1909.0,Chile,1.0,,,,,,6.0,Local transmission,2020-03-30
1835.0,Ecuador,0.0,,,,,,48.0,Local transmission,2020-03-30
901.0,Panama,0.0,,,,,,17.0,Local transmission,2020-03-30
848.0,Mexico,0.0,,,,,,16.0,Local transmission,2020-03-30
745.0,Argentina,0.0,,,,,,19.0,Local transmission,2020-03-30
671.0,Peru,0.0,,,,,,11.0,Local transmission,2020-03-30
608.0,Colombia,0.0,,,,,,6.0,Local transmission,2020-03-30
581.0,Dominican Republic,2.0,,,,,,20.0,Local transmission,2020-03-30
303.0,Uruguay,0.0,,,,,,0.0,Local transmission,2020-03-30
295.0,Costa Rica,0.0,,,,,,2.0,Local transmission,2020-03-30
119.0,Cuba,1.0,,,,,,3.0,Local transmission,2020-03-30
113.0,Venezuela,1.0,,,,,,2.0,Local transmission,2020-03-30
110.0,Honduras,0.0,,,,,,2.0,Local transmission,2020-03-30
76.0,Trinidad and Tobago,0.0,,,,,,3.0,Local transmission,2020-03-30
74.0,Bolivia,1.0,,,,,,0.0,Local transmission,2020-03-30
59.0,Paraguay,0.0,,,,,,3.0,Local transmission,2020-03-30
34.0,Guatemala,0.0,,,,,,1.0,Local transmission,2020-03-30
32.0,Jamaica,0.0,,,,,,1.0,Local transmission,2020-03-30
26.0,Barbados,0.0,,,,,,0.0,Local transmission,2020-03-30
24.0,El Salvador,0.0,,,,,,0.0,Local transmission,2020-03-30
15.0,Haiti,0.0,,,,,,0.0,Imported cases only,2020-03-30
11.0,Dominica,3.0,,,,,,0.0,Local transmission,2020-03-30
10.0,Bahamas,1.0,,,,,,0.0,Local transmission,2020-03-30
8.0,Suriname,2.0,,,,,,0.0,Imported cases only,2020-03-30
7.0,Antigua and Barbuda,2.0,,,,,,0.0,Imported cases only,2020-03-30
7.0,Grenada,3.0,,,,,,0.0,Local transmission,2020-03-30
5.0,Guyana,11.0,,,,,,1.0,Local transmission,2020-03-30
4.0,Nicaragua,1.0,,,,,,1.0,Imported cases only,2020-03-30
4.0,Saint Kitts and Nevis,0.0,,,,,,0.0,Imported cases only,2020-03-30
4.0,Saint Lucia,0.0,,,,,,0.0,Imported cases only,2020-03-30
2.0,Belize,4.0,,,,,,0.0,Local transmission,2020-03-30
1.0,Saint Vincent and the Grenadines,17.0,,,,,,0.0,Imported cases only,2020-03-30
105.0,Martinique,0.0,,,,,,2.0,Imported cases only,2020-03-30
96.0,Guadeloupe,2.0,,,,,,2.0,Imported cases only,2020-03-30
64.0,Puerto Rico,3.0,,,,,,2.0,Imported cases only,2020-03-30
46.0,Aruba,1.0,,,,,,0.0,Local transmission,2020-03-30
31.0,French Guiana,2.0,,,,,,0.0,Local transmission,2020-03-30
22.0,Bermuda,0.0,,,,,,0.0,Local transmission,2020-03-30
22.0,United States Virgin Islands,0.0,,,,,,0.0,Imported cases only,2020-03-30
8.0,Cayman Islands,4.0,,,,,,1.0,Imported cases only,2020-03-30
7.0,Curaçao,3.0,,,,,,1.0,Imported cases only,2020-03-30
6.0,Saint Martin,0.0,,,,,,0.0,Under investigation,2020-03-30
5.0,Montserrat,2.0,,,,,,0.0,Imported cases only,2020-03-30
5.0,Saint Barthélemy,2.0,,,,,,0.0,Under investigation,2020-03-30
4.0,Turks and Caicos Islands,0.0,,,,,,0.0,Local transmission,2020-03-30
3.0,Sint Maarten,2.0,,,,,,0.0,Imported cases only,2020-03-30
2.0,Anguilla,3.0,,,,,,0.0,Local transmission,2020-03-30
2.0,British Virgin Islands,3.0,,,,,,0.0,Imported cases only,2020-03-30
1280.0,South Africa,0.0,,,,,,1.0,Local transmission,2020-03-30
454.0,Algeria,0.0,,,,,,29.0,Local transmission,2020-03-30
222.0,Burkina Faso,0.0,,,,,,3.0,Local transmission,2020-03-30
165.0,Côte d'Ivoire,0.0,,,,,,0.0,Local transmission,2020-03-30
152.0,Ghana,0.0,,,,,,5.0,Local transmission,2020-03-30
142.0,Senegal,0.0,,,,,,0.0,Local transmission,2020-03-30
113.0,Cameroon,0.0,,,,,,2.0,Local transmission,2020-03-30
102.0,Mauritius,1.0,,,,,,2.0,Local transmission,2020-03-30
81.0,Democratic Republic of the Congo,0.0,,,,,,8.0,Local transmission,2020-03-30
70.0,Rwanda,0.0,,,,,,0.0,Local transmission,2020-03-30
65.0,Nigeria,3.0,,,,,,1.0,Local transmission,2020-03-30
37.0,Madagascar,0.0,,,,,,0.0,Imported cases only,2020-03-30
33.0,Uganda,0.0,,,,,,0.0,Local transmission,2020-03-30
28.0,Togo,0.0,,,,,,1.0,Local transmission,2020-03-30
25.0,Kenya,5.0,,,,,,1.0,Local transmission,2020-03-30
21.0,Ethiopia,0.0,,,,,,0.0,Local transmission,2020-03-30
20.0,Niger,0.0,,,,,,3.0,Local transmission,2020-03-30
19.0,Congo,2.0,,,,,,0.0,Imported cases only,2020-03-30
18.0,Mali,1.0,,,,,,0.0,Local transmission,2020-03-30
16.0,Guinea,0.0,,,,,,0.0,Imported cases only,2020-03-30
16.0,Zambia,1.0,,,,,,0.0,Local transmission,2020-03-30
14.0,United Republic of Tanzania,1.0,,,,,,0.0,Under investigation,2020-03-30
13.0,Equatorial Guinea,0.0,,,,,,0.0,Local transmission,2020-03-30
11.0,Namibia,0.0,,,,,,0.0,Imported cases only,2020-03-30
9.0,Eswatini,2.0,,,,,,0.0,Imported cases only,2020-03-30
8.0,Mozambique,1.0,,,,,,0.0,Local transmission,2020-03-30
8.0,Seychelles,0.0,,,,,,0.0,Imported cases only,2020-03-30
7.0,Gabon,2.0,,,,,,1.0,Imported cases only,2020-03-30
6.0,Benin,3.0,,,,,,0.0,Imported cases only,2020-03-30
6.0,Central African Republic,2.0,,,,,,0.0,Imported cases only,2020-03-30
6.0,Eritrea,3.0,,,,,,0.0,Imported cases only,2020-03-30
5.0,Cabo Verde,2.0,,,,,,1.0,Imported cases only,2020-03-30
5.0,Chad,3.0,,,,,,0.0,Imported cases only,2020-03-30
5.0,Mauritania,1.0,,,,,,0.0,Imported cases only,2020-03-30
5.0,Zimbabwe,2.0,,,,,,1.0,Local transmission,2020-03-30
3.0,Gambia,1.0,,,,,,1.0,Imported cases only,2020-03-30
3.0,Liberia,8.0,,,,,,0.0,Local transmission,2020-03-30
2.0,Angola,8.0,,,,,,0.0,Imported cases only,2020-03-30
2.0,Guinea-Bissau,4.0,,,,,,0.0,Imported cases only,2020-03-30
207.0,Réunion,0.0,,,,,,0.0,Local transmission,2020-03-30
82.0,Mayotte,0.0,,,,,,0.0,Local transmission,2020-03-30
712.0,International conveyance (Japan),14.0,,,,,,7.0,Local transmission,2020-03-30
38.0,Macau,,,,,,,0.0,,2020-03-30
306.0,Taiwan,,,,,,,5.0,,2020-03-30
682.0,Hong Kong,,,,,,,4.0,,2020-03-30
693282.0,Total,,,,,,,33106.0,,2020-03-30
81468.0,China,0.0,,,,,,3305.0,Local transmission,2020-03-31
9786.0,Republic of Korea,0.0,,,,,,162.0,Local transmission,2020-03-31
4359.0,Australia,0.0,,,,,,18.0,Local transmission,2020-03-31
2626.0,Malaysia,0.0,,,,,,37.0,Local transmission,2020-03-31
1953.0,Japan,0.0,,,,,,56.0,Local transmission,2020-03-31
1546.0,Philippines,0.0,,,,,,78.0,Local transmission,2020-03-31
879.0,Singapore,0.0,,,,,,3.0,Local transmission,2020-03-31
600.0,New Zealand,0.0,,,,,,1.0,Local transmission,2020-03-31
203.0,Viet Nam,0.0,,,,,,0.0,Local transmission,2020-03-31
127.0,Brunei Darussalam,0.0,,,,,,1.0,Local transmission,2020-03-31
107.0,Cambodia,0.0,,,,,,0.0,Local transmission,2020-03-31
12.0,Mongolia,3.0,,,,,,0.0,Imported cases only,2020-03-31
8.0,Lao People's Democratic Republic,1.0,,,,,,0.0,Local transmission,2020-03-31
5.0,Fiji,5.0,,,,,,0.0,Local transmission,2020-03-31
1.0,Papua New Guinea,10.0,,,,,,0.0,Imported cases only,2020-03-31
58.0,Guam,0.0,,,,,,1.0,Local transmission,2020-03-31
36.0,French Polynesia,0.0,,,,,,0.0,Local transmission,2020-03-31
15.0,New Caledonia,3.0,,,,,,0.0,Local transmission,2020-03-31
2.0,Northern Mariana Islands,2.0,,,,,,0.0,Under investigation,2020-03-31
101739.0,Italy,0.0,,,,,,11591.0,Local transmission,2020-03-31
85195.0,Spain,0.0,,,,,,7340.0,Local transmission,2020-03-31
61913.0,Germany,0.0,,,,,,583.0,Local transmission,2020-03-31
43977.0,France,0.0,,,,,,3017.0,Local transmission,2020-03-31
22145.0,United Kingdom,0.0,,,,,,1408.0,Local transmission,2020-03-31
15412.0,Switzerland,0.0,,,,,,295.0,Local transmission,2020-03-31
11899.0,Belgium,0.0,,,,,,513.0,Local transmission,2020-03-31
11750.0,Netherlands,0.0,,,,,,864.0,Local transmission,2020-03-31
10827.0,Turkey,0.0,,,,,,168.0,Local transmission,2020-03-31
9618.0,Austria,0.0,,,,,,108.0,Local transmission,2020-03-31
6408.0,Portugal,0.0,,,,,,140.0,Local transmission,2020-03-31
4831.0,Israel,0.0,,,,,,17.0,Local transmission,2020-03-31
4226.0,Norway,0.0,,,,,,26.0,Local transmission,2020-03-31
4028.0,Sweden,0.0,,,,,,146.0,Local transmission,2020-03-31
3002.0,Czechia,0.0,,,,,,24.0,Local transmission,2020-03-31
2910.0,Ireland,0.0,,,,,,54.0,Local transmission,2020-03-31
2577.0,Denmark,0.0,,,,,,77.0,Local transmission,2020-03-31
